tarih,home,away,home_goal_half,away_goal_half,home_goal_full,away_goal_full,home_possessions,away_possessions,home_mucadele,away_mucadele,home_havatopu,away_havatopu,home_steal,away_steal,home_ofsayt,away_ofsayt,home_corner,away_corner,home_pass,away_pass,home_accurate_pass,away_accurate_pass,home_pass_accuraty,away_pass_accuraty,home_long_pass,away_long_pass,home_accurate_long_pass,away_accurate_long_pass,home_shot,away_shot,home_accurate_shot,away_accurate_shot,home_not_accurate_shot,away_not_accurate_shot,home_engellenen_shot,away_engellenen_shot,home_direk,away_direk,home_xG,away_xG,home_ceza_sahasi,away_ceza_sahasi,home_uzaklastir,away_uzaklastir,home_faul,away_faul,home_yellow,away_yellow,home_red,away_red,1.5_alt,1.5_ust,"2,5_alt",2.5_ust,3.5_alt,3.5_ust,4.5_alt,4.5_ust,KG
25.08.2019,Antalyaspor,Denizlispor,0,1,0,2,%56,%44,39,26,9,5,14,7,1,1,5,3,474,383,418,314,"%88,2","%82,0",25,11,6,2,19,8,3,3,5,4,11,1,0,0,"1,80","0,75",30,12,7,21,13,14,1,3,1,3,0,1,1,0,1,0,1,0,0
26.08.2019,Gaziantep FK,Gençlerbirliği,2,0,4,1,%57,%43,48,51,12,6,15,16,1,2,4,6,428,313,353,227,"%82,5","%72,5",13,17,4,5,16,12,8,4,6,4,2,4,0,1,"2,98","1,64",21,28,21,7,17,8,1,1,1,1,0,1,0,1,0,1,0,1,1
16.08.2019,Denizlispor,Galatasaray,0,0,2,0,%48,%52,66,41,14,10,6,9,2,4,6,2,419,463,345,394,"%82,3","%85,1",25,12,4,2,15,7,5,4,9,2,1,1,1,0,"1,85","1,19",26,20,15,19,12,9,4,4,4,4,0,1,1,0,1,0,1,0,0
17.08.2019,Gençlerbirliği,Ç. Rizespor,0,0,0,1,%50,%50,45,59,18,18,10,11,4,2,4,2,407,411,318,320,"%78,1","%77,9",21,17,5,4,8,12,1,6,7,5,0,1,1,0,"0,78","0,59",10,21,8,10,16,14,3,2,3,2,1,0,1,0,1,0,1,0,0
17.08.2019,Sivasspor,Beşiktaş,1,0,3,0,%38,%62,48,42,19,15,14,12,4,3,7,0,359,603,263,517,"%73,3","%85,7",15,11,4,4,13,13,8,3,3,6,2,4,0,0,"1,65","1,49",18,22,15,16,15,9,4,3,4,3,0,1,0,1,1,0,1,0,0
17.08.2019,Kayserispor,Alanyaspor,0,0,0,1,%49,%51,55,66,19,23,7,10,3,0,6,9,392,414,302,322,"%77,0","%77,8",28,29,5,7,6,14,3,7,1,5,2,2,0,0,"0,73","1,26",12,20,32,23,13,10,4,1,4,1,1,0,1,0,1,0,1,0,0
18.08.2019,Konyaspor,MKE Ankaragücü,0,0,0,0,%60,%40,62,57,22,22,12,6,0,1,4,1,511,347,422,253,"%82,6","%72,9",27,13,8,1,23,9,4,1,10,6,9,2,1,0,"1,20","0,44",35,13,18,24,7,14,0,2,0,2,1,0,1,0,1,0,1,0,0
18.08.2019,Yeni Malatyaspor,Başakşehir,0,0,3,0,%57,%43,53,53,17,15,7,14,3,3,2,11,411,291,331,207,"%80,5","%71,1",9,17,0,3,9,15,5,4,4,5,0,6,0,0,"1,39","1,41",18,25,28,15,11,15,3,1,3,1,0,1,0,1,1,0,1,0,0
18.08.2019,Kasımpaşa,Trabzonspor,1,1,1,1,%48,%52,64,77,15,23,12,7,2,3,5,9,404,434,330,357,"%81,7","%82,3",24,23,6,6,15,18,7,2,3,8,5,8,0,0,"0,92","1,40",18,32,26,20,14,17,2,0,2,0,0,1,1,0,1,0,1,0,1
18.08.2019,Göztepe,Antalyaspor,0,1,0,1,%57,%43,59,68,14,25,7,14,1,2,5,5,484,377,393,302,"%81,2","%80,1",31,11,5,5,7,10,1,3,3,6,3,1,0,1,"0,32","1,18",13,12,4,41,14,13,3,3,3,3,1,0,1,0,1,0,1,0,0
19.08.2019,Fenerbahçe,Gaziantep FK,3,0,5,0,%76,%24,50,34,9,6,10,20,1,5,4,2,737,227,664,175,"%90,1","%77,1",13,3,3,2,19,4,9,0,8,2,2,2,1,0,"4,51","0,24",38,7,3,19,14,18,1,4,1,4,0,1,0,1,0,1,0,1,0
24.05.2019,Başakşehir,Alanyaspor,1,1,1,1,%57,%43,33,45,3,8,9,13,2,3,5,6,550,401,467,330,"%84,9","%82,3",10,19,2,8,11,17,4,7,5,10,2,0,0,1,"0,85","1,33",22,33,9,19,12,9,0,0,0,0,0,1,1,0,1,0,1,0,1
24.05.2019,Beşiktaş,Kasımpaşa,3,1,3,2,%60,%40,49,49,9,6,15,10,2,2,3,5,653,438,587,370,"%89,9","%84,5",18,17,6,3,13,16,4,6,7,8,2,2,1,0,"2,44","2,03",30,25,15,19,12,10,2,0,2,0,0,1,0,1,0,1,0,1,1
24.05.2019,Sivasspor,Galatasaray,2,2,4,3,%46,%54,43,31,8,5,12,10,2,1,9,1,439,529,381,454,"%86,8","%85,8",20,7,8,3,30,7,14,4,8,2,8,1,0,0,"4,37","0,75",41,23,3,13,10,10,2,1,2,1,0,1,0,1,0,1,0,1,1
24.05.2019,Ç. Rizespor,Trabzonspor,1,3,2,3,%55,%45,63,49,16,15,14,13,2,1,7,6,482,404,402,326,"%83,4","%80,7",22,14,9,7,20,21,5,8,9,7,6,6,0,2,"2,06","1,78",21,33,9,12,12,6,1,1,1,1,0,1,0,1,0,1,0,1,1
25.05.2019,Konyaspor,Akhisarspor,0,0,0,0,%61,%39,31,32,13,10,8,12,2,1,6,5,576,361,494,288,"%85,8","%79,8",18,15,3,2,18,14,7,5,6,9,5,0,0,0,"1,05","1,04",24,15,14,12,9,10,2,0,2,0,1,0,1,0,1,0,1,0,0
26.05.2019,Göztepe,MKE Ankaragücü,1,0,2,1,%33,%67,76,55,21,20,20,10,2,2,4,6,202,411,126,339,"%62,4","%82,5",10,18,2,6,11,7,5,4,5,2,1,1,0,0,"1,92","0,59",21,10,11,18,8,23,0,2,0,2,0,1,0,1,1,0,1,0,1
26.05.2019,Fenerbahçe,Antalyaspor,1,1,3,1,%53,%47,48,44,10,5,11,7,5,2,4,4,468,413,417,360,"%89,1","%87,2",18,11,2,1,18,16,6,3,7,8,5,5,0,2,"1,82","2,39",22,11,13,20,16,12,1,3,1,3,0,1,0,1,0,1,1,0,1
26.05.2019,Kayserispor,Erzurumspor FK,0,2,0,2,%49,%51,48,45,10,8,9,15,1,4,10,4,469,492,418,439,"%89,1","%89,2",26,20,6,2,20,16,7,6,7,8,6,2,1,0,"1,98","1,71",25,26,14,16,9,9,0,0,0,0,0,1,1,0,1,0,1,0,0
26.05.2019,Yeni Malatyaspor,Bursaspor,0,2,1,2,%45,%55,82,41,16,13,8,13,2,2,5,2,370,474,300,413,"%81,1","%87,1",16,14,2,2,10,10,4,6,3,2,3,2,0,0,"0,84","1,59",21,13,9,21,8,22,6,3,6,3,0,1,0,1,1,0,1,0,1
17.05.2019,Kasımpaşa,Konyaspor,0,1,1,1,%48,%52,54,48,22,14,14,11,0,4,6,7,494,557,424,479,"%85,8","%86,0",39,17,8,2,18,12,3,4,7,5,8,3,1,0,"2,29","1,14",27,14,13,32,13,9,1,1,1,1,0,1,1,0,1,0,1,0,1
18.05.2019,Antalyaspor,Yeni Malatyaspor,1,0,3,0,%54,%46,45,41,8,8,8,3,1,3,5,4,411,359,372,307,"%90,5","%85,5",23,14,5,4,17,12,5,2,10,6,2,4,0,0,"1,66","0,70",19,13,8,15,17,13,2,3,2,3,0,1,0,1,1,0,1,0,0
18.05.2019,Trabzonspor,Beşiktaş,0,0,2,1,%42,%58,55,52,14,15,20,11,2,2,7,4,372,522,301,436,"%80,9","%83,5",16,12,3,1,19,8,8,3,10,3,1,2,1,0,"1,67","1,20",23,15,16,21,12,9,2,2,2,2,0,1,0,1,1,0,1,0,1
19.05.2019,Akhisarspor,Kayserispor,1,0,2,2,%41,%59,39,34,6,6,14,7,4,1,5,7,361,526,296,464,"%82,0","%88,2",15,21,7,6,16,21,4,8,9,9,3,4,2,2,"3,41","2,05",25,24,19,12,15,10,3,3,3,3,0,1,0,1,0,1,1,0,1
19.05.2019,Bursaspor,Göztepe,0,0,0,0,%64,%36,65,83,36,43,5,13,2,3,5,2,415,242,309,132,"%74,5","%54,5",35,7,7,0,14,2,3,1,7,1,4,0,0,0,"0,69","0,84",26,13,17,36,19,10,3,1,3,1,1,0,1,0,1,0,1,0,0
19.05.2019,Alanyaspor,Ç. Rizespor,1,0,1,1,%41,%59,57,59,18,18,16,19,1,4,5,6,328,490,239,396,"%72,9","%80,8",23,12,4,6,16,11,5,3,8,4,3,4,1,1,"2,41","1,55",22,21,14,15,14,17,3,1,3,1,0,1,1,0,1,0,1,0,1
19.05.2019,Galatasaray,Başakşehir,0,1,2,1,%51,%49,42,42,16,9,16,9,5,0,8,1,383,366,305,291,"%79,6","%79,5",16,13,7,2,15,5,4,2,7,3,4,0,2,0,"1,66","1,04",16,8,14,18,14,12,4,3,4,3,0,1,0,1,1,0,1,0,1
20.05.2019,MKE Ankaragücü,Sivasspor,2,0,3,1,%51,%49,46,66,15,19,6,8,3,1,8,3,467,451,392,373,"%83,9","%82,7",20,17,3,4,14,10,6,4,4,5,4,1,1,0,"1,33","0,68",22,15,21,16,15,7,4,1,4,1,0,1,0,1,0,1,1,0,1
20.05.2019,Erzurumspor FK,Fenerbahçe,0,0,0,1,%40,%60,44,49,12,19,6,3,2,2,8,2,313,519,241,426,"%77,0","%82,1",31,11,3,4,14,10,3,3,7,6,4,1,1,0,"1,36","2,68",15,17,8,27,8,13,4,5,4,5,1,0,1,0,1,0,1,0,0
10.05.2019,Antalyaspor,Bursaspor,0,1,0,1,%57,%43,73,52,39,28,9,12,2,1,0,8,491,356,380,258,"%77,4","%72,5",10,21,1,6,3,16,1,5,2,10,0,1,0,0,"0,46","1,55",9,23,20,14,13,20,3,3,3,3,1,0,1,0,1,0,1,0,0
11.05.2019,Ç. Rizespor,Galatasaray,1,1,2,3,%50,%50,46,56,21,20,7,4,3,1,3,1,306,318,250,243,"%81,7","%76,4",20,13,3,2,13,12,3,5,9,4,1,3,2,1,"0,90","2,10",19,16,16,13,17,10,5,1,5,1,0,1,0,1,0,1,0,1,1
11.05.2019,Fenerbahçe,Akhisarspor,2,1,2,1,%58,%42,60,56,10,18,6,15,0,1,2,1,555,407,484,326,"%87,2","%80,1",22,8,1,2,10,5,5,1,3,3,2,1,0,0,"1,75","0,70",40,13,9,27,17,26,3,3,3,3,0,1,0,1,1,0,1,0,1
11.05.2019,Göztepe,Sivasspor,1,2,3,3,%49,%51,62,70,26,26,10,5,3,4,6,1,438,464,353,374,"%80,6","%80,6",21,9,8,2,20,9,8,4,9,4,3,1,1,0,"2,07","0,56",36,8,6,20,14,10,2,0,2,0,0,1,0,1,0,1,0,1,1
12.05.2019,Kayserispor,Kasımpaşa,0,1,2,1,%67,%33,48,65,10,20,9,9,1,2,13,5,469,239,405,163,"%86,4","%68,2",50,11,12,2,19,7,6,6,7,0,6,1,0,0,"1,56","1,68",27,21,12,40,11,15,4,3,4,3,0,1,0,1,1,0,1,0,1
12.05.2019,Konyaspor,Trabzonspor,2,1,2,2,%38,%62,43,48,12,15,14,9,2,2,5,5,320,535,242,451,"%75,6","%84,3",15,17,3,6,7,19,4,6,2,9,1,4,0,2,"0,34","3,20",8,22,15,7,13,11,4,1,4,1,0,1,0,1,0,1,1,0,1
12.05.2019,Başakşehir,MKE Ankaragücü,0,1,2,1,%61,%39,47,51,12,18,11,14,1,1,5,2,583,373,482,269,"%82,7","%72,1",16,9,3,2,20,8,7,1,6,5,7,2,0,0,"2,19","0,28",27,12,13,20,12,12,0,1,0,1,0,1,0,1,1,0,1,0,1
12.05.2019,Yeni Malatyaspor,Erzurumspor FK,0,0,3,1,%50,%50,48,56,15,14,12,10,2,1,4,9,381,369,306,311,"%80,3","%84,3",15,25,1,4,15,21,9,5,3,11,3,5,1,0,"2,54","1,74",31,27,29,17,16,18,3,4,3,4,0,1,0,1,0,1,1,0,1
13.05.2019,Beşiktaş,Alanyaspor,1,1,2,1,%58,%42,55,58,17,14,16,17,2,5,2,5,490,349,396,253,"%80,8","%72,5",9,19,2,6,12,9,4,3,6,6,2,0,0,1,"2,33","0,79",19,18,20,11,17,20,2,1,2,1,0,1,0,1,1,0,1,0,1
3.05.2019,Sivasspor,Başakşehir,0,0,0,0,%37,%63,50,56,10,14,9,17,0,3,2,9,381,643,273,550,"%71,7","%85,5",9,23,1,5,5,12,1,5,3,5,1,2,0,0,"0,25","0,94",9,24,22,11,15,16,3,4,3,4,1,0,1,0,1,0,1,0,0
4.05.2019,MKE Ankaragücü,Ç. Rizespor,0,1,2,2,%45,%55,53,61,13,24,12,8,1,1,7,4,345,441,266,350,"%77,1","%79,4",25,18,4,5,10,16,3,5,5,7,2,4,0,1,"1,22","1,61",22,20,15,23,15,13,5,2,5,2,0,1,0,1,0,1,1,0,1
4.05.2019,Erzurumspor FK,Bursaspor,0,0,2,0,%57,%43,61,60,24,22,10,11,2,2,4,7,446,333,342,216,"%76,7","%64,9",10,16,4,9,8,15,3,2,3,8,2,5,0,0,"0,95","1,09",21,19,28,11,9,11,3,2,3,2,0,1,1,0,1,0,1,0,0
4.05.2019,Kasımpaşa,Fenerbahçe,1,1,1,3,%38,%62,39,42,16,9,10,6,2,5,5,9,338,547,273,469,"%80,8","%85,7",21,27,5,6,9,13,2,6,6,4,1,3,1,1,"0,86","1,97",17,35,26,21,15,12,5,0,5,0,0,1,0,1,0,1,1,0,1
5.05.2019,Akhisarspor,Yeni Malatyaspor,0,0,0,2,%56,%44,52,38,13,10,7,18,4,3,5,3,452,370,387,280,"%85,6","%75,7",29,5,5,1,19,11,5,4,8,6,6,1,1,0,"0,92","0,63",18,17,10,15,13,16,2,3,2,3,0,1,1,0,1,0,1,0,0
5.05.2019,Göztepe,Antalyaspor,2,1,4,1,%52,%48,37,42,11,14,8,5,2,1,6,0,477,441,412,375,"%86,4","%85,0",13,12,5,7,17,9,11,1,1,4,5,4,0,0,"2,91","1,06",17,13,12,14,7,9,0,5,0,5,0,1,0,1,0,1,0,1,1
5.05.2019,Galatasaray,Beşiktaş,1,0,2,0,%46,%54,47,56,16,22,11,7,6,2,5,3,295,349,210,258,"%71,2","%73,9",10,13,3,5,16,13,7,5,4,4,5,4,0,1,"2,08","1,21",27,26,15,13,14,17,2,6,2,6,0,1,1,0,1,0,1,0,0
6.05.2019,Alanyaspor,Konyaspor,1,2,2,4,%64,%36,60,62,17,24,4,11,2,2,11,6,431,253,346,157,"%80,3","%62,1",42,12,11,4,17,9,7,5,10,3,0,1,1,0,"2,38","1,24",35,11,12,29,16,13,3,6,3,6,0,1,0,1,0,1,0,1,1
6.05.2019,Trabzonspor,Kayserispor,2,1,4,2,%55,%45,77,56,29,13,8,11,1,2,5,3,497,395,404,307,"%81,3","%77,7",11,18,1,7,20,16,7,5,8,6,5,5,1,0,"2,36","1,99",29,26,22,21,15,10,2,3,2,3,0,1,0,1,0,1,0,1,1
26.04.2019,Başakşehir,Göztepe,0,1,0,2,%74,%26,55,61,17,19,9,23,6,2,9,1,753,267,664,176,"%88,2","%65,9",26,7,6,2,23,8,5,4,12,3,6,1,0,0,"1,24","1,46",34,12,3,38,11,10,2,1,2,1,0,1,1,0,1,0,1,0,0
27.04.2019,Ç. Rizespor,Sivasspor,0,0,0,0,%66,%34,54,56,13,17,7,7,2,1,5,2,673,357,576,254,"%85,6","%71,1",28,11,8,4,23,7,6,3,11,1,6,3,0,0,"1,44","0,38",41,16,8,26,10,11,1,3,1,3,1,0,1,0,1,0,1,0,0
27.04.2019,Antalyaspor,Erzurumspor FK,1,0,1,1,%54,%46,43,34,15,7,12,9,6,1,2,5,520,430,456,369,"%87,7","%85,8",12,18,2,2,10,17,2,4,4,8,4,5,0,0,"1,25","1,43",19,19,17,10,8,8,1,1,1,1,0,1,1,0,1,0,1,0,1
27.04.2019,Fenerbahçe,Trabzonspor,0,1,1,1,%57,%43,76,83,19,28,20,13,1,1,5,2,460,360,366,270,"%79,6","%75,0",28,7,5,3,16,17,5,5,7,6,4,6,1,1,"1,40","1,78",25,11,8,34,17,20,4,2,4,2,0,1,1,0,1,0,1,0,1
28.04.2019,Kayserispor,Alanyaspor,1,1,1,1,%53,%47,65,65,20,15,1,7,2,2,2,6,363,317,279,240,"%76,9","%75,7",11,19,3,10,13,15,7,3,3,8,3,4,0,0,"0,74","1,33",17,28,16,15,16,16,2,3,2,3,0,1,1,0,1,0,1,0,1
28.04.2019,Bursaspor,Akhisarspor,0,0,0,0,%56,%44,67,67,31,29,13,6,0,2,7,4,427,359,317,225,"%74,2","%62,7",36,8,14,3,20,11,2,2,15,7,3,2,0,1,"1,21","1,81",26,10,12,29,17,14,1,3,1,3,1,0,1,0,1,0,1,0,0
28.04.2019,Beşiktaş,MKE Ankaragücü,1,0,4,1,%45,%55,58,58,13,22,11,10,1,3,2,9,343,404,243,310,"%70,8","%76,7",13,27,3,4,9,15,5,8,2,3,2,4,0,1,"2,38","1,55",17,21,32,10,15,18,2,3,2,3,0,1,0,1,0,1,0,1,1
29.04.2019,Yeni Malatyaspor,Kasımpaşa,1,0,2,1,%51,%49,61,52,18,18,12,18,3,1,12,3,428,424,318,348,"%74,3","%82,1",23,15,5,4,12,12,5,6,4,3,3,3,0,2,"1,60","1,12",27,12,9,24,9,15,3,5,3,5,0,1,0,1,1,0,1,0,1
29.04.2019,Konyaspor,Galatasaray,0,0,0,0,%34,%66,33,39,16,13,11,6,2,2,4,7,321,625,230,554,"%71,7","%88,6",11,30,1,8,4,11,2,0,1,7,1,4,0,0,"0,14","1,48",8,22,17,17,8,6,1,1,1,1,1,0,1,0,1,0,1,0,0
19.04.2019,Kasımpaşa,Bursaspor,0,0,1,1,%50,%50,77,62,36,21,11,13,3,1,3,4,388,375,275,268,"%70,9","%71,5",12,33,2,4,10,17,2,5,5,9,3,3,0,0,"0,63","3,28",13,29,38,12,16,15,2,1,2,1,0,1,1,0,1,0,1,0,1
20.04.2019,Trabzonspor,Yeni Malatyaspor,1,1,2,1,%61,%39,61,60,15,13,12,19,1,0,7,3,535,338,472,256,"%88,2","%75,7",23,17,4,3,20,11,8,3,8,6,4,2,1,0,"2,35","0,45",34,11,17,26,13,15,2,2,2,2,0,1,0,1,1,0,1,0,1
20.04.2019,Akhisarspor,Antalyaspor,0,2,1,2,%66,%34,44,56,13,18,7,17,3,1,17,1,543,303,460,230,"%84,7","%75,9",46,5,14,2,21,10,9,6,11,4,1,0,0,0,"3,10","0,99",45,10,7,46,15,8,2,2,2,2,0,1,0,1,1,0,1,0,1
20.04.2019,Galatasaray,Kayserispor,3,1,3,1,%74,%26,42,30,11,4,5,20,3,3,6,3,712,248,645,193,"%90,6","%77,8",17,14,4,3,16,11,7,5,5,5,4,1,0,1,"2,91","2,11",21,15,9,19,9,16,3,4,3,4,0,1,0,1,0,1,1,0,1
20.04.2019,Göztepe,Erzurumspor FK,0,1,0,1,%50,%50,57,62,27,26,13,12,3,2,11,6,416,433,312,326,"%75,0","%75,3",32,10,15,2,22,11,5,6,10,4,7,1,1,0,"1,77","0,87",31,9,9,26,17,12,2,3,2,3,1,0,1,0,1,0,1,0,0
21.04.2019,MKE Ankaragücü,Konyaspor,0,0,0,0,%58,%42,67,72,23,29,17,15,2,1,1,4,451,320,350,214,"%77,6","%66,9",17,16,3,6,12,12,5,1,7,5,0,6,1,0,"1,48","0,70",17,21,18,26,15,15,1,2,1,2,1,0,1,0,1,0,1,0,0
21.04.2019,Başakşehir,Ç. Rizespor,0,0,1,1,%62,%38,67,53,16,12,10,18,0,2,7,2,513,322,412,238,"%80,3","%73,9",28,7,5,2,16,9,5,1,6,6,5,2,1,0,"2,85","1,18",39,13,4,37,14,19,0,4,0,4,0,1,1,0,1,0,1,0,1
21.04.2019,Alanyaspor,Fenerbahçe,0,0,1,0,%47,%53,77,60,37,22,15,10,5,2,10,4,360,435,277,319,"%76,9","%73,3",38,12,13,7,25,7,8,1,11,4,6,2,0,0,"3,17","1,12",38,13,20,46,12,14,0,1,0,1,1,0,1,0,1,0,1,0,0
22.04.2019,Sivasspor,Beşiktaş,1,1,1,2,%35,%65,58,68,19,20,9,10,2,2,4,8,299,569,204,478,"%68,2","%84,0",20,24,1,8,8,21,4,6,3,11,1,4,0,2,"0,90","2,24",13,38,25,25,18,15,1,3,1,3,0,1,0,1,1,0,1,0,1
12.04.2019,Bursaspor,Trabzonspor,0,0,0,1,%53,%47,82,67,29,19,8,11,2,1,10,7,371,344,272,247,"%73,3","%71,8",30,18,7,7,18,11,3,3,9,6,6,2,0,1,"1,86","2,28",36,19,9,29,18,11,3,3,3,3,1,0,1,0,1,0,1,0,0
13.04.2019,Ç. Rizespor,Göztepe,0,0,1,0,%55,%45,84,69,33,30,8,9,1,1,3,6,459,364,369,267,"%80,4","%73,4",12,21,4,4,16,10,8,3,6,2,2,5,1,0,"2,89","1,18",29,11,27,17,18,15,2,1,2,1,1,0,1,0,1,0,1,0,0
13.04.2019,Konyaspor,Sivasspor,1,1,1,1,%51,%49,72,66,35,28,15,16,2,4,0,4,480,455,354,318,"%73,8","%69,9",10,19,0,2,6,8,2,3,4,1,0,4,0,0,"1,11","0,47",14,14,34,12,13,10,2,1,2,1,0,1,1,0,1,0,1,0,1
13.04.2019,Beşiktaş,Başakşehir,1,1,2,1,%47,%53,62,51,22,12,18,10,0,1,10,4,398,472,310,362,"%77,9","%76,7",29,15,9,4,15,13,6,5,8,5,1,3,0,0,"1,91","1,59",24,20,18,15,16,18,2,2,2,2,0,1,0,1,1,0,1,0,1
14.04.2019,Kayserispor,MKE Ankaragücü,0,0,0,2,%58,%42,60,46,14,16,10,14,2,0,2,6,500,371,409,287,"%81,8","%77,4",18,12,2,3,12,12,4,6,3,4,5,2,1,0,"0,41","2,63",15,20,16,29,6,13,0,1,0,1,0,1,1,0,1,0,1,0,0
14.04.2019,Antalyaspor,Kasımpaşa,1,0,1,0,%37,%63,51,73,16,31,8,8,0,4,4,5,259,432,186,357,"%71,8","%82,6",15,40,4,11,10,25,5,7,3,14,2,4,0,0,"1,24","3,06",20,42,42,20,17,13,2,2,2,2,1,0,1,0,1,0,1,0,0
14.04.2019,Yeni Malatyaspor,Alanyaspor,1,1,1,1,%61,%39,49,55,13,13,5,6,0,1,3,4,437,281,368,199,"%84,2","%70,8",22,9,4,2,18,8,5,4,7,3,6,1,0,0,"2,96","0,94",24,7,10,22,14,15,1,4,1,4,0,1,1,0,1,0,1,0,1
14.04.2019,Fenerbahçe,Galatasaray,0,0,1,1,%37,%63,53,67,17,34,13,8,3,2,2,5,299,516,206,434,"%68,9","%84,1",10,24,2,9,6,14,2,1,4,8,0,5,0,1,"0,72","1,24",11,27,27,12,16,12,5,4,5,4,0,1,1,0,1,0,1,0,1
15.04.2019,Erzurumspor FK,Akhisarspor,0,0,2,1,%48,%52,40,42,11,8,12,10,0,5,6,3,420,462,333,364,"%79,3","%78,8",21,12,4,2,14,9,5,5,8,2,1,2,0,0,"1,77","0,49",14,8,8,14,11,9,1,2,1,2,0,1,0,1,1,0,1,0,1
5.04.2019,Trabzonspor,Antalyaspor,1,1,4,1,%61,%39,58,65,9,18,13,11,1,3,8,1,530,346,445,266,"%84,0","%76,9",31,10,8,3,21,12,7,3,7,8,7,1,1,1,"3,10","0,79",38,10,11,23,12,12,1,1,1,1,0,1,0,1,0,1,0,1,1
6.04.2019,Sivasspor,Kayserispor,0,3,1,3,%58,%42,56,53,12,18,9,6,1,2,4,4,471,340,387,248,"%82,2","%72,9",26,14,9,4,17,10,8,8,5,1,4,1,0,0,"2,37","2,30",30,10,8,21,14,14,2,3,2,3,0,1,0,1,0,1,1,0,1
6.04.2019,Alanyaspor,Bursaspor,0,0,1,0,%56,%44,72,61,30,20,2,13,3,0,4,2,400,325,294,196,"%73,5","%60,3",17,8,7,1,18,10,4,3,8,3,6,4,1,0,"1,24","1,21",24,11,21,22,15,13,6,2,6,2,1,0,1,0,1,0,1,0,0
6.04.2019,Galatasaray,Yeni Malatyaspor,1,0,3,0,%67,%33,55,48,17,18,6,13,2,1,12,1,499,258,429,175,"%86,0","%67,8",36,8,11,1,26,8,7,2,8,3,11,3,0,0,"3,76","0,43",42,13,8,27,9,14,2,2,2,2,0,1,0,1,1,0,1,0,0
7.04.2019,Kasımpaşa,Erzurumspor FK,1,0,2,1,%41,%59,59,51,19,12,12,8,2,0,6,4,374,534,298,459,"%79,7","%86,0",16,19,2,4,19,13,5,3,9,6,5,4,0,0,"1,68","1,10",20,22,21,17,15,11,1,1,1,1,0,1,0,1,1,0,1,0,1
07.04.2019,Göztepe,Akhisarspor,0,0,0,1,%57,%43,61,55,18,23,13,15,1,3,14,7,481,374,387,275,"%80,5","%73,5",39,19,12,2,19,11,5,3,10,5,4,3,1,0,"1,27","1,41",32,12,15,41,15,15,3,3,3,3,1,0,1,0,1,0,1,0,0
7.04.2019,MKE Ankaragücü,Fenerbahçe,1,0,1,1,%36,%64,55,71,26,25,16,6,3,0,5,7,304,531,226,446,"%74,3","%84,0",11,28,4,3,12,14,3,6,6,5,3,3,0,0,"0,79","2,13",20,24,31,14,20,8,4,3,4,3,0,1,1,0,1,0,1,0,1
7.04.2019,Başakşehir,Konyaspor,0,0,2,0,%63,%37,42,42,13,14,5,18,5,3,8,5,612,358,516,276,"%84,3","%77,1",23,14,3,2,15,13,4,4,4,7,7,2,0,0,"1,21","1,05",20,11,11,29,9,11,1,2,1,2,0,1,1,0,1,0,1,0,0
8.04.2019,Ç. Rizespor,Beşiktaş,1,2,2,7,%60,%40,49,51,19,23,11,10,6,2,3,2,528,366,428,276,"%81,1","%75,4",24,5,10,2,19,11,6,11,9,0,4,0,0,0,"2,90","2,16",37,11,4,26,8,10,1,2,1,2,0,1,0,1,0,1,0,1,1
15.03.2019,Fenerbahçe,Sivasspor,0,0,2,1,%57,%43,79,75,30,30,1,10,2,4,9,7,473,353,376,256,"%79,5","%72,5",23,22,6,7,15,11,5,2,8,5,2,4,0,0,"1,61","0,65",22,28,21,31,10,20,3,2,3,2,0,1,0,1,1,0,1,0,1
16.03.2019,Konyaspor,Ç. Rizespor,0,1,0,2,%47,%53,74,64,26,24,5,8,1,2,6,3,430,504,328,400,"%76,3","%79,4",26,7,4,2,10,10,1,4,6,4,3,2,1,0,"0,63","1,17",24,15,13,18,16,17,1,2,1,2,0,1,1,0,1,0,1,0,0
16.03.2019,Akhisarspor,Kasımpaşa,1,1,2,3,%44,%56,58,66,16,25,10,12,2,0,7,6,413,520,308,428,"%74,6","%82,3",22,27,6,3,15,16,7,7,5,5,3,4,0,1,"2,93","1,22",31,25,25,21,11,15,1,0,1,0,0,1,0,1,0,1,0,1,1
16.03.2019,Erzurumspor FK,Trabzonspor,0,0,0,1,%53,%47,55,49,13,13,8,11,1,2,3,4,450,392,369,308,"%82,0","%78,6",18,13,4,5,20,13,7,3,8,10,5,0,1,1,"1,50","1,67",28,26,11,14,11,13,2,3,2,3,1,0,1,0,1,0,1,0,0
16.03.2019,Antalyaspor,Alanyaspor,2,0,3,0,%40,%60,50,56,17,20,14,13,1,2,1,5,349,506,263,403,"%75,4","%79,6",6,33,0,8,9,12,4,5,3,7,2,0,0,1,"0,64","1,38",8,22,34,9,17,10,3,2,3,2,0,1,0,1,1,0,1,0,0
16.03.2019,Beşiktaş,Göztepe,0,0,1,0,%65,%35,47,59,19,13,14,14,3,2,3,4,617,316,524,229,"%84,9","%72,5",11,27,3,10,6,13,1,5,2,6,3,2,0,0,"0,55","0,82",16,20,21,11,20,13,0,2,0,2,1,0,1,0,1,0,1,0,0
